"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DEU","QGDP","VOLIDX","IDX","Q","2002-Q4",86,
"DEU","QGDP","VOLIDX","IDX","Q","2003-Q1",84.8,
"DEU","QGDP","VOLIDX","IDX","Q","2003-Q2",84.9,
"DEU","QGDP","VOLIDX","IDX","Q","2003-Q3",85.5,
"DEU","QGDP","VOLIDX","IDX","Q","2003-Q4",85.7,
"DEU","QGDP","VOLIDX","IDX","Q","2004-Q1",85.6,
"DEU","QGDP","VOLIDX","IDX","Q","2004-Q2",86,
"DEU","QGDP","VOLIDX","IDX","Q","2004-Q3",85.9,
"DEU","QGDP","VOLIDX","IDX","Q","2004-Q4",85.8,
"DEU","QGDP","VOLIDX","IDX","Q","2005-Q1",85.8,
"DEU","QGDP","VOLIDX","IDX","Q","2005-Q2",86.2,
"DEU","QGDP","VOLIDX","IDX","Q","2005-Q3",87,
"DEU","QGDP","VOLIDX","IDX","Q","2005-Q4",87.4,
"DEU","QGDP","VOLIDX","IDX","Q","2006-Q1",88.2,
"DEU","QGDP","VOLIDX","IDX","Q","2006-Q2",89.7,
"DEU","QGDP","VOLIDX","IDX","Q","2006-Q3",90.4,
"DEU","QGDP","VOLIDX","IDX","Q","2006-Q4",91.8,
"DEU","QGDP","VOLIDX","IDX","Q","2007-Q1",91.9,
"DEU","QGDP","VOLIDX","IDX","Q","2007-Q2",92.6,
"DEU","QGDP","VOLIDX","IDX","Q","2007-Q3",93.1,
"DEU","QGDP","VOLIDX","IDX","Q","2007-Q4",93.7,
"DEU","QGDP","VOLIDX","IDX","Q","2008-Q1",94.3,
"DEU","QGDP","VOLIDX","IDX","Q","2008-Q2",94.1,
"DEU","QGDP","VOLIDX","IDX","Q","2008-Q3",93.5,
"DEU","QGDP","VOLIDX","IDX","Q","2008-Q4",92,
"DEU","QGDP","VOLIDX","IDX","Q","2009-Q1",87.7,
"DEU","QGDP","VOLIDX","IDX","Q","2009-Q2",87.8,
"DEU","QGDP","VOLIDX","IDX","Q","2009-Q3",88.3,
"DEU","QGDP","VOLIDX","IDX","Q","2009-Q4",89,
"DEU","QGDP","VOLIDX","IDX","Q","2010-Q1",89.7,
"DEU","QGDP","VOLIDX","IDX","Q","2010-Q2",91.7,
"DEU","QGDP","VOLIDX","IDX","Q","2010-Q3",92.5,
"DEU","QGDP","VOLIDX","IDX","Q","2010-Q4",93.2,
"DEU","QGDP","VOLIDX","IDX","Q","2011-Q1",95,
"DEU","QGDP","VOLIDX","IDX","Q","2011-Q2",95.1,
"DEU","QGDP","VOLIDX","IDX","Q","2011-Q3",95.9,
"DEU","QGDP","VOLIDX","IDX","Q","2011-Q4",95.6,
"DEU","QGDP","VOLIDX","IDX","Q","2012-Q1",95.8,
"DEU","QGDP","VOLIDX","IDX","Q","2012-Q2",96,
"DEU","QGDP","VOLIDX","IDX","Q","2012-Q3",96.3,
"DEU","QGDP","VOLIDX","IDX","Q","2012-Q4",95.9,
"DEU","QGDP","VOLIDX","IDX","Q","2013-Q1",95.4,
"DEU","QGDP","VOLIDX","IDX","Q","2013-Q2",96.5,
"DEU","QGDP","VOLIDX","IDX","Q","2013-Q3",97,
"DEU","QGDP","VOLIDX","IDX","Q","2013-Q4",97.3,
"DEU","QGDP","VOLIDX","IDX","Q","2014-Q1",98.2,
"DEU","QGDP","VOLIDX","IDX","Q","2014-Q2",98.2,
"DEU","QGDP","VOLIDX","IDX","Q","2014-Q3",98.7,
"DEU","QGDP","VOLIDX","IDX","Q","2014-Q4",99.5,
"DEU","QGDP","VOLIDX","IDX","Q","2015-Q1",99,
"DEU","QGDP","VOLIDX","IDX","Q","2015-Q2",99.7,
"DEU","QGDP","VOLIDX","IDX","Q","2015-Q3",100.2,
"DEU","QGDP","VOLIDX","IDX","Q","2015-Q4",100.6,
"DEU","QGDP","VOLIDX","IDX","Q","2016-Q1",101.5,
"DEU","QGDP","VOLIDX","IDX","Q","2016-Q2",101.9,
"DEU","QGDP","VOLIDX","IDX","Q","2016-Q3",102.2,
"DEU","QGDP","VOLIDX","IDX","Q","2016-Q4",102.5,
"DEU","QGDP","VOLIDX","IDX","Q","2017-Q1",103.8,
"DEU","QGDP","VOLIDX","IDX","Q","2017-Q2",104.5,
"DEU","QGDP","VOLIDX","IDX","Q","2017-Q3",105.4,
"DEU","QGDP","VOLIDX","IDX","Q","2017-Q4",106.3,
"DEU","QGDP","VOLIDX","IDX","Q","2018-Q1",106.1,
"DEU","QGDP","VOLIDX","IDX","Q","2018-Q2",106.6,
"DEU","QGDP","VOLIDX","IDX","Q","2018-Q3",106.2,
"DEU","QGDP","VOLIDX","IDX","Q","2018-Q4",106.6,
"DEU","QGDP","VOLIDX","IDX","Q","2019-Q1",107.2,
"DEU","QGDP","VOLIDX","IDX","Q","2019-Q2",106.7,
"DEU","QGDP","VOLIDX","IDX","Q","2019-Q3",107,
"DEU","QGDP","VOLIDX","IDX","Q","2019-Q4",107,
"DEU","QGDP","VOLIDX","IDX","Q","2020-Q1",104.9,"P"
"DEU","QGDP","VOLIDX","IDX","Q","2020-Q2",94.7,"P"
"DEU","QGDP","VOLIDX","IDX","Q","2020-Q3",102.7,"P"
"DEU","QGDP","VOLIDX","IDX","Q","2020-Q4",103.1,"P"
"GRC","QGDP","VOLIDX","IDX","Q","1995-Q1",89.1,
"GRC","QGDP","VOLIDX","IDX","Q","1995-Q2",89.9,
"GRC","QGDP","VOLIDX","IDX","Q","1995-Q3",90.4,
"GRC","QGDP","VOLIDX","IDX","Q","1995-Q4",90.9,
"GRC","QGDP","VOLIDX","IDX","Q","1996-Q1",91.4,
"GRC","QGDP","VOLIDX","IDX","Q","1996-Q2",91.9,
"GRC","QGDP","VOLIDX","IDX","Q","1996-Q3",93.2,
"GRC","QGDP","VOLIDX","IDX","Q","1996-Q4",94.2,
"GRC","QGDP","VOLIDX","IDX","Q","1997-Q1",94.7,
"GRC","QGDP","VOLIDX","IDX","Q","1997-Q2",96.3,
"GRC","QGDP","VOLIDX","IDX","Q","1997-Q3",97.9,
"GRC","QGDP","VOLIDX","IDX","Q","1997-Q4",98.8,
"GRC","QGDP","VOLIDX","IDX","Q","1998-Q1",100,
"GRC","QGDP","VOLIDX","IDX","Q","1998-Q2",100.4,
"GRC","QGDP","VOLIDX","IDX","Q","1998-Q3",100.8,
"GRC","QGDP","VOLIDX","IDX","Q","1998-Q4",101.6,
"GRC","QGDP","VOLIDX","IDX","Q","1999-Q1",102.4,
"GRC","QGDP","VOLIDX","IDX","Q","1999-Q2",103.3,
"GRC","QGDP","VOLIDX","IDX","Q","1999-Q3",103.7,
"GRC","QGDP","VOLIDX","IDX","Q","1999-Q4",105.4,
"GRC","QGDP","VOLIDX","IDX","Q","2000-Q1",105.8,
"GRC","QGDP","VOLIDX","IDX","Q","2000-Q2",106.7,
"GRC","QGDP","VOLIDX","IDX","Q","2000-Q3",108.7,
"GRC","QGDP","VOLIDX","IDX","Q","2000-Q4",110.3,
"GRC","QGDP","VOLIDX","IDX","Q","2001-Q1",111.6,
"GRC","QGDP","VOLIDX","IDX","Q","2001-Q2",111.3,
"GRC","QGDP","VOLIDX","IDX","Q","2001-Q3",113.1,
"GRC","QGDP","VOLIDX","IDX","Q","2001-Q4",113.4,
"GRC","QGDP","VOLIDX","IDX","Q","2002-Q1",114.4,
"GRC","QGDP","VOLIDX","IDX","Q","2002-Q2",116.9,
"GRC","QGDP","VOLIDX","IDX","Q","2002-Q3",117.6,
"GRC","QGDP","VOLIDX","IDX","Q","2002-Q4",118.5,
"GRC","QGDP","VOLIDX","IDX","Q","2003-Q1",121,
"GRC","QGDP","VOLIDX","IDX","Q","2003-Q2",123.1,
"GRC","QGDP","VOLIDX","IDX","Q","2003-Q3",123.9,
"GRC","QGDP","VOLIDX","IDX","Q","2003-Q4",126.5,
"GRC","QGDP","VOLIDX","IDX","Q","2004-Q1",128.9,
"GRC","QGDP","VOLIDX","IDX","Q","2004-Q2",128.8,
"GRC","QGDP","VOLIDX","IDX","Q","2004-Q3",130.6,
"GRC","QGDP","VOLIDX","IDX","Q","2004-Q4",130.1,
"GRC","QGDP","VOLIDX","IDX","Q","2005-Q1",129.3,
"GRC","QGDP","VOLIDX","IDX","Q","2005-Q2",129.6,
"GRC","QGDP","VOLIDX","IDX","Q","2005-Q3",131.4,
"GRC","QGDP","VOLIDX","IDX","Q","2005-Q4",132.1,
"GRC","QGDP","VOLIDX","IDX","Q","2006-Q1",136.4,
"GRC","QGDP","VOLIDX","IDX","Q","2006-Q2",136.8,
"GRC","QGDP","VOLIDX","IDX","Q","2006-Q3",137.4,
"GRC","QGDP","VOLIDX","IDX","Q","2006-Q4",140.9,
"GRC","QGDP","VOLIDX","IDX","Q","2007-Q1",139.8,
"GRC","QGDP","VOLIDX","IDX","Q","2007-Q2",143.9,
"GRC","QGDP","VOLIDX","IDX","Q","2007-Q3",143,
"GRC","QGDP","VOLIDX","IDX","Q","2007-Q4",142.3,
"GRC","QGDP","VOLIDX","IDX","Q","2008-Q1",143.2,
"GRC","QGDP","VOLIDX","IDX","Q","2008-Q2",142.2,
"GRC","QGDP","VOLIDX","IDX","Q","2008-Q3",142.1,
"GRC","QGDP","VOLIDX","IDX","Q","2008-Q4",140.1,
"GRC","QGDP","VOLIDX","IDX","Q","2009-Q1",133.5,
"GRC","QGDP","VOLIDX","IDX","Q","2009-Q2",137.2,
"GRC","QGDP","VOLIDX","IDX","Q","2009-Q3",136.2,
"GRC","QGDP","VOLIDX","IDX","Q","2009-Q4",136.4,
"GRC","QGDP","VOLIDX","IDX","Q","2010-Q1",128.5,"B"
"GRC","QGDP","VOLIDX","IDX","Q","2010-Q2",124.2,"B"
"GRC","QGDP","VOLIDX","IDX","Q","2010-Q3",120.2,"B"
"GRC","QGDP","VOLIDX","IDX","Q","2010-Q4",118.8,"B"
"GRC","QGDP","VOLIDX","IDX","Q","2011-Q1",114.6,
"GRC","QGDP","VOLIDX","IDX","Q","2011-Q2",112.2,
"GRC","QGDP","VOLIDX","IDX","Q","2011-Q3",110,
"GRC","QGDP","VOLIDX","IDX","Q","2011-Q4",105.6,
"GRC","QGDP","VOLIDX","IDX","Q","2012-Q1",104.7,
"GRC","QGDP","VOLIDX","IDX","Q","2012-Q2",103.1,
"GRC","QGDP","VOLIDX","IDX","Q","2012-Q3",101.6,
"GRC","QGDP","VOLIDX","IDX","Q","2012-Q4",101,
"GRC","QGDP","VOLIDX","IDX","Q","2013-Q1",99.9,
"GRC","QGDP","VOLIDX","IDX","Q","2013-Q2",100,
"GRC","QGDP","VOLIDX","IDX","Q","2013-Q3",99.9,
"GRC","QGDP","VOLIDX","IDX","Q","2013-Q4",100.3,
"GRC","QGDP","VOLIDX","IDX","Q","2014-Q1",100.9,
"GRC","QGDP","VOLIDX","IDX","Q","2014-Q2",100.5,
"GRC","QGDP","VOLIDX","IDX","Q","2014-Q3",101.3,
"GRC","QGDP","VOLIDX","IDX","Q","2014-Q4",100.4,
"GRC","QGDP","VOLIDX","IDX","Q","2015-Q1",100.7,
"GRC","QGDP","VOLIDX","IDX","Q","2015-Q2",100.6,
"GRC","QGDP","VOLIDX","IDX","Q","2015-Q3",98.9,
"GRC","QGDP","VOLIDX","IDX","Q","2015-Q4",100,
"GRC","QGDP","VOLIDX","IDX","Q","2016-Q1",99.5,
"GRC","QGDP","VOLIDX","IDX","Q","2016-Q2",99,
"GRC","QGDP","VOLIDX","IDX","Q","2016-Q3",99.6,
"GRC","QGDP","VOLIDX","IDX","Q","2016-Q4",100.1,
"GRC","QGDP","VOLIDX","IDX","Q","2017-Q1",99.8,
"GRC","QGDP","VOLIDX","IDX","Q","2017-Q2",100.7,
"GRC","QGDP","VOLIDX","IDX","Q","2017-Q3",101.5,
"GRC","QGDP","VOLIDX","IDX","Q","2017-Q4",101.2,
"GRC","QGDP","VOLIDX","IDX","Q","2018-Q1",101.9,"P"
"GRC","QGDP","VOLIDX","IDX","Q","2018-Q2",102.2,"P"
"GRC","QGDP","VOLIDX","IDX","Q","2018-Q3",102.3,"P"
"GRC","QGDP","VOLIDX","IDX","Q","2018-Q4",102.8,"P"
"GRC","QGDP","VOLIDX","IDX","Q","2019-Q1",103.9,"P"
"GRC","QGDP","VOLIDX","IDX","Q","2019-Q2",104.5,"P"
"GRC","QGDP","VOLIDX","IDX","Q","2019-Q3",103.8,"P"
"GRC","QGDP","VOLIDX","IDX","Q","2019-Q4",103.6,"P"
"GRC","QGDP","VOLIDX","IDX","Q","2020-Q1",104,"P"
"GRC","QGDP","VOLIDX","IDX","Q","2020-Q2",90.1,"P"
"GRC","QGDP","VOLIDX","IDX","Q","2020-Q3",92.9,"P"
"GRC","QGDP","VOLIDX","IDX","Q","2020-Q4",95.4,"E"
"HUN","QGDP","VOLIDX","IDX","Q","1995-Q1",63.6,
"HUN","QGDP","VOLIDX","IDX","Q","1995-Q2",63.4,
"HUN","QGDP","VOLIDX","IDX","Q","1995-Q3",63.4,
"HUN","QGDP","VOLIDX","IDX","Q","1995-Q4",63.2,
"HUN","QGDP","VOLIDX","IDX","Q","1996-Q1",63.6,
"HUN","QGDP","VOLIDX","IDX","Q","1996-Q2",63.2,
"HUN","QGDP","VOLIDX","IDX","Q","1996-Q3",63.1,
"HUN","QGDP","VOLIDX","IDX","Q","1996-Q4",63.9,
"HUN","QGDP","VOLIDX","IDX","Q","1997-Q1",64.5,
"HUN","QGDP","VOLIDX","IDX","Q","1997-Q2",65.2,
"HUN","QGDP","VOLIDX","IDX","Q","1997-Q3",65.8,
"HUN","QGDP","VOLIDX","IDX","Q","1997-Q4",66.3,
"HUN","QGDP","VOLIDX","IDX","Q","1998-Q1",66.9,
"HUN","QGDP","VOLIDX","IDX","Q","1998-Q2",67.9,
"HUN","QGDP","VOLIDX","IDX","Q","1998-Q3",68.5,
"HUN","QGDP","VOLIDX","IDX","Q","1998-Q4",68.6,
"HUN","QGDP","VOLIDX","IDX","Q","1999-Q1",68.6,
"HUN","QGDP","VOLIDX","IDX","Q","1999-Q2",69.3,
"HUN","QGDP","VOLIDX","IDX","Q","1999-Q3",70.6,
"HUN","QGDP","VOLIDX","IDX","Q","1999-Q4",71.5,
"HUN","QGDP","VOLIDX","IDX","Q","2000-Q1",72.1,
"HUN","QGDP","VOLIDX","IDX","Q","2000-Q2",72.8,
"HUN","QGDP","VOLIDX","IDX","Q","2000-Q3",73.4,
"HUN","QGDP","VOLIDX","IDX","Q","2000-Q4",74.8,
"HUN","QGDP","VOLIDX","IDX","Q","2001-Q1",75.3,
"HUN","QGDP","VOLIDX","IDX","Q","2001-Q2",75.9,
"HUN","QGDP","VOLIDX","IDX","Q","2001-Q3",76.6,
"HUN","QGDP","VOLIDX","IDX","Q","2001-Q4",77.2,
"HUN","QGDP","VOLIDX","IDX","Q","2002-Q1",78.9,
"HUN","QGDP","VOLIDX","IDX","Q","2002-Q2",79.4,
"HUN","QGDP","VOLIDX","IDX","Q","2002-Q3",80.1,
"HUN","QGDP","VOLIDX","IDX","Q","2002-Q4",81.1,
"HUN","QGDP","VOLIDX","IDX","Q","2003-Q1",81.7,
"HUN","QGDP","VOLIDX","IDX","Q","2003-Q2",82.6,
"HUN","QGDP","VOLIDX","IDX","Q","2003-Q3",83.6,
"HUN","QGDP","VOLIDX","IDX","Q","2003-Q4",84.4,
"HUN","QGDP","VOLIDX","IDX","Q","2004-Q1",85.7,
"HUN","QGDP","VOLIDX","IDX","Q","2004-Q2",86.6,
"HUN","QGDP","VOLIDX","IDX","Q","2004-Q3",87.6,
"HUN","QGDP","VOLIDX","IDX","Q","2004-Q4",88,
"HUN","QGDP","VOLIDX","IDX","Q","2005-Q1",88.8,
"HUN","QGDP","VOLIDX","IDX","Q","2005-Q2",90.5,
"HUN","QGDP","VOLIDX","IDX","Q","2005-Q3",91.2,
"HUN","QGDP","VOLIDX","IDX","Q","2005-Q4",92.2,
"HUN","QGDP","VOLIDX","IDX","Q","2006-Q1",93,
"HUN","QGDP","VOLIDX","IDX","Q","2006-Q2",94.3,
"HUN","QGDP","VOLIDX","IDX","Q","2006-Q3",94.8,
"HUN","QGDP","VOLIDX","IDX","Q","2006-Q4",95.7,
"HUN","QGDP","VOLIDX","IDX","Q","2007-Q1",94.5,
"HUN","QGDP","VOLIDX","IDX","Q","2007-Q2",94.4,
"HUN","QGDP","VOLIDX","IDX","Q","2007-Q3",94.9,
"HUN","QGDP","VOLIDX","IDX","Q","2007-Q4",95.3,
"HUN","QGDP","VOLIDX","IDX","Q","2008-Q1",96.1,
"HUN","QGDP","VOLIDX","IDX","Q","2008-Q2",96.7,
"HUN","QGDP","VOLIDX","IDX","Q","2008-Q3",96.5,
"HUN","QGDP","VOLIDX","IDX","Q","2008-Q4",93.2,
"HUN","QGDP","VOLIDX","IDX","Q","2009-Q1",89.2,
"HUN","QGDP","VOLIDX","IDX","Q","2009-Q2",89.2,
"HUN","QGDP","VOLIDX","IDX","Q","2009-Q3",89.2,
"HUN","QGDP","VOLIDX","IDX","Q","2009-Q4",89.3,
"HUN","QGDP","VOLIDX","IDX","Q","2010-Q1",89.2,
"HUN","QGDP","VOLIDX","IDX","Q","2010-Q2",90,
"HUN","QGDP","VOLIDX","IDX","Q","2010-Q3",90.9,
"HUN","QGDP","VOLIDX","IDX","Q","2010-Q4",90.6,
"HUN","QGDP","VOLIDX","IDX","Q","2011-Q1",91.5,
"HUN","QGDP","VOLIDX","IDX","Q","2011-Q2",91.5,
"HUN","QGDP","VOLIDX","IDX","Q","2011-Q3",91.8,
"HUN","QGDP","VOLIDX","IDX","Q","2011-Q4",92.8,
"HUN","QGDP","VOLIDX","IDX","Q","2012-Q1",91.2,
"HUN","QGDP","VOLIDX","IDX","Q","2012-Q2",90.5,
"HUN","QGDP","VOLIDX","IDX","Q","2012-Q3",90.7,
"HUN","QGDP","VOLIDX","IDX","Q","2012-Q4",90.7,
"HUN","QGDP","VOLIDX","IDX","Q","2013-Q1",90.9,
"HUN","QGDP","VOLIDX","IDX","Q","2013-Q2",91.8,
"HUN","QGDP","VOLIDX","IDX","Q","2013-Q3",93.2,
"HUN","QGDP","VOLIDX","IDX","Q","2013-Q4",94,
"HUN","QGDP","VOLIDX","IDX","Q","2014-Q1",94.8,
"HUN","QGDP","VOLIDX","IDX","Q","2014-Q2",96,
"HUN","QGDP","VOLIDX","IDX","Q","2014-Q3",96.9,
"HUN","QGDP","VOLIDX","IDX","Q","2014-Q4",97.5,
"HUN","QGDP","VOLIDX","IDX","Q","2015-Q1",99.2,
"HUN","QGDP","VOLIDX","IDX","Q","2015-Q2",99.4,
"HUN","QGDP","VOLIDX","IDX","Q","2015-Q3",100.1,
"HUN","QGDP","VOLIDX","IDX","Q","2015-Q4",101.2,
"HUN","QGDP","VOLIDX","IDX","Q","2016-Q1",100.5,
"HUN","QGDP","VOLIDX","IDX","Q","2016-Q2",102,
"HUN","QGDP","VOLIDX","IDX","Q","2016-Q3",102.4,
"HUN","QGDP","VOLIDX","IDX","Q","2016-Q4",103.3,
"HUN","QGDP","VOLIDX","IDX","Q","2017-Q1",104.8,
"HUN","QGDP","VOLIDX","IDX","Q","2017-Q2",106.1,
"HUN","QGDP","VOLIDX","IDX","Q","2017-Q3",107,
"HUN","QGDP","VOLIDX","IDX","Q","2017-Q4",108.5,
"HUN","QGDP","VOLIDX","IDX","Q","2018-Q1",110.5,
"HUN","QGDP","VOLIDX","IDX","Q","2018-Q2",111.7,
"HUN","QGDP","VOLIDX","IDX","Q","2018-Q3",113.1,
"HUN","QGDP","VOLIDX","IDX","Q","2018-Q4",114.3,
"HUN","QGDP","VOLIDX","IDX","Q","2019-Q1",116.2,
"HUN","QGDP","VOLIDX","IDX","Q","2019-Q2",117,
"HUN","QGDP","VOLIDX","IDX","Q","2019-Q3",118.2,
"HUN","QGDP","VOLIDX","IDX","Q","2019-Q4",118.9,
"HUN","QGDP","VOLIDX","IDX","Q","2020-Q1",118.4,
"HUN","QGDP","VOLIDX","IDX","Q","2020-Q2",101.3,
"HUN","QGDP","VOLIDX","IDX","Q","2020-Q3",112.4,
"HUN","QGDP","VOLIDX","IDX","Q","2020-Q4",114,
"ISL","QGDP","VOLIDX","IDX","Q","1995-Q1",51.3,
"ISL","QGDP","VOLIDX","IDX","Q","1995-Q2",52.5,
"ISL","QGDP","VOLIDX","IDX","Q","1995-Q3",52.5,
"ISL","QGDP","VOLIDX","IDX","Q","1995-Q4",52.5,
"ISL","QGDP","VOLIDX","IDX","Q","1996-Q1",54.5,
"ISL","QGDP","VOLIDX","IDX","Q","1996-Q2",54.5,
"ISL","QGDP","VOLIDX","IDX","Q","1996-Q3",54.1,
"ISL","QGDP","VOLIDX","IDX","Q","1996-Q4",55.2,
"ISL","QGDP","VOLIDX","IDX","Q","1997-Q1",57.3,
"ISL","QGDP","VOLIDX","IDX","Q","1997-Q2",57.4,
"ISL","QGDP","VOLIDX","IDX","Q","1997-Q3",57.3,
"ISL","QGDP","VOLIDX","IDX","Q","1997-Q4",58.9,
"ISL","QGDP","VOLIDX","IDX","Q","1998-Q1",57,
"ISL","QGDP","VOLIDX","IDX","Q","1998-Q2",63,
"ISL","QGDP","VOLIDX","IDX","Q","1998-Q3",63.1,
"ISL","QGDP","VOLIDX","IDX","Q","1998-Q4",64.9,
"ISL","QGDP","VOLIDX","IDX","Q","1999-Q1",64.8,
"ISL","QGDP","VOLIDX","IDX","Q","1999-Q2",63.2,
"ISL","QGDP","VOLIDX","IDX","Q","1999-Q3",63.5,
"ISL","QGDP","VOLIDX","IDX","Q","1999-Q4",66.4,
"ISL","QGDP","VOLIDX","IDX","Q","2000-Q1",66.4,
"ISL","QGDP","VOLIDX","IDX","Q","2000-Q2",66.9,
"ISL","QGDP","VOLIDX","IDX","Q","2000-Q3",69.2,
"ISL","QGDP","VOLIDX","IDX","Q","2000-Q4",68.4,
"ISL","QGDP","VOLIDX","IDX","Q","2001-Q1",68.6,
"ISL","QGDP","VOLIDX","IDX","Q","2001-Q2",70.9,
"ISL","QGDP","VOLIDX","IDX","Q","2001-Q3",68.9,
"ISL","QGDP","VOLIDX","IDX","Q","2001-Q4",73.3,
"ISL","QGDP","VOLIDX","IDX","Q","2002-Q1",68.9,
"ISL","QGDP","VOLIDX","IDX","Q","2002-Q2",71.3,
"ISL","QGDP","VOLIDX","IDX","Q","2002-Q3",70.6,
"ISL","QGDP","VOLIDX","IDX","Q","2002-Q4",72.5,
"ISL","QGDP","VOLIDX","IDX","Q","2003-Q1",73.3,
"ISL","QGDP","VOLIDX","IDX","Q","2003-Q2",70.8,
"ISL","QGDP","VOLIDX","IDX","Q","2003-Q3",71.3,
"ISL","QGDP","VOLIDX","IDX","Q","2003-Q4",74,
"ISL","QGDP","VOLIDX","IDX","Q","2004-Q1",76.7,
"ISL","QGDP","VOLIDX","IDX","Q","2004-Q2",75.3,
"ISL","QGDP","VOLIDX","IDX","Q","2004-Q3",79.1,
"ISL","QGDP","VOLIDX","IDX","Q","2004-Q4",80.8,
"ISL","QGDP","VOLIDX","IDX","Q","2005-Q1",78.8,
"ISL","QGDP","VOLIDX","IDX","Q","2005-Q2",83.9,
"ISL","QGDP","VOLIDX","IDX","Q","2005-Q3",83.4,
"ISL","QGDP","VOLIDX","IDX","Q","2005-Q4",84.9,
"ISL","QGDP","VOLIDX","IDX","Q","2006-Q1",85.3,
"ISL","QGDP","VOLIDX","IDX","Q","2006-Q2",89.9,
"ISL","QGDP","VOLIDX","IDX","Q","2006-Q3",88.9,
"ISL","QGDP","VOLIDX","IDX","Q","2006-Q4",87.9,
"ISL","QGDP","VOLIDX","IDX","Q","2007-Q1",90.8,
"ISL","QGDP","VOLIDX","IDX","Q","2007-Q2",96.9,
"ISL","QGDP","VOLIDX","IDX","Q","2007-Q3",94.8,
"ISL","QGDP","VOLIDX","IDX","Q","2007-Q4",99.2,
"ISL","QGDP","VOLIDX","IDX","Q","2008-Q1",96.3,
"ISL","QGDP","VOLIDX","IDX","Q","2008-Q2",99.8,
"ISL","QGDP","VOLIDX","IDX","Q","2008-Q3",94.2,
"ISL","QGDP","VOLIDX","IDX","Q","2008-Q4",99.8,
"ISL","QGDP","VOLIDX","IDX","Q","2009-Q1",89.1,
"ISL","QGDP","VOLIDX","IDX","Q","2009-Q2",89.3,
"ISL","QGDP","VOLIDX","IDX","Q","2009-Q3",91.3,
"ISL","QGDP","VOLIDX","IDX","Q","2009-Q4",90.5,
"ISL","QGDP","VOLIDX","IDX","Q","2010-Q1",84.5,
"ISL","QGDP","VOLIDX","IDX","Q","2010-Q2",88.7,
"ISL","QGDP","VOLIDX","IDX","Q","2010-Q3",86.9,
"ISL","QGDP","VOLIDX","IDX","Q","2010-Q4",89.9,
"ISL","QGDP","VOLIDX","IDX","Q","2011-Q1",86,
"ISL","QGDP","VOLIDX","IDX","Q","2011-Q2",88.8,
"ISL","QGDP","VOLIDX","IDX","Q","2011-Q3",90.5,
"ISL","QGDP","VOLIDX","IDX","Q","2011-Q4",91.2,
"ISL","QGDP","VOLIDX","IDX","Q","2012-Q1",87.7,
"ISL","QGDP","VOLIDX","IDX","Q","2012-Q2",89.4,
"ISL","QGDP","VOLIDX","IDX","Q","2012-Q3",90.8,
"ISL","QGDP","VOLIDX","IDX","Q","2012-Q4",92.3,
"ISL","QGDP","VOLIDX","IDX","Q","2013-Q1",92,
"ISL","QGDP","VOLIDX","IDX","Q","2013-Q2",93.1,
"ISL","QGDP","VOLIDX","IDX","Q","2013-Q3",94.3,
"ISL","QGDP","VOLIDX","IDX","Q","2013-Q4",97.2,
"ISL","QGDP","VOLIDX","IDX","Q","2014-Q1",94,
"ISL","QGDP","VOLIDX","IDX","Q","2014-Q2",94.1,
"ISL","QGDP","VOLIDX","IDX","Q","2014-Q3",97.7,
"ISL","QGDP","VOLIDX","IDX","Q","2014-Q4",97.2,
"ISL","QGDP","VOLIDX","IDX","Q","2015-Q1",95.5,
"ISL","QGDP","VOLIDX","IDX","Q","2015-Q2",101.1,
"ISL","QGDP","VOLIDX","IDX","Q","2015-Q3",101.2,
"ISL","QGDP","VOLIDX","IDX","Q","2015-Q4",102.2,
"ISL","QGDP","VOLIDX","IDX","Q","2016-Q1",98.8,
"ISL","QGDP","VOLIDX","IDX","Q","2016-Q2",105.6,
"ISL","QGDP","VOLIDX","IDX","Q","2016-Q3",108.7,
"ISL","QGDP","VOLIDX","IDX","Q","2016-Q4",112.1,
"ISL","QGDP","VOLIDX","IDX","Q","2017-Q1",107.7,
"ISL","QGDP","VOLIDX","IDX","Q","2017-Q2",109.9,
"ISL","QGDP","VOLIDX","IDX","Q","2017-Q3",110.5,
"ISL","QGDP","VOLIDX","IDX","Q","2017-Q4",114.9,
"ISL","QGDP","VOLIDX","IDX","Q","2018-Q1",115,
"ISL","QGDP","VOLIDX","IDX","Q","2018-Q2",114.8,
"ISL","QGDP","VOLIDX","IDX","Q","2018-Q3",115.7,
"ISL","QGDP","VOLIDX","IDX","Q","2018-Q4",118.4,
"ISL","QGDP","VOLIDX","IDX","Q","2019-Q1",119.4,
"ISL","QGDP","VOLIDX","IDX","Q","2019-Q2",117.6,
"ISL","QGDP","VOLIDX","IDX","Q","2019-Q3",116.7,
"ISL","QGDP","VOLIDX","IDX","Q","2019-Q4",122.2,
"ISL","QGDP","VOLIDX","IDX","Q","2020-Q1",113.7,
"ISL","QGDP","VOLIDX","IDX","Q","2020-Q2",105.7,
"ISL","QGDP","VOLIDX","IDX","Q","2020-Q3",109.7,
"ISL","QGDP","VOLIDX","IDX","Q","2020-Q4",115,
"IRL","QGDP","VOLIDX","IDX","Q","1997-Q1",39.7,
"IRL","QGDP","VOLIDX","IDX","Q","1997-Q2",41.4,
